Accession	Label	Id	Gene_name	Identification_type_36	Identification_type_38	Identification_type_40	Identification_type_61	Identification_type_63	Identification_type_65	Specific_peptides	Intensity_36	Intensity_38	Intensity_40	Intensity_61	Intensity_63	Intensity_65	Intensity_38_ratio_Intensity_36	Intensity_40_ratio_Intensity_36	Intensity_61_ratio_Intensity_36	Intensity_63_ratio_Intensity_36	Intensity_65_ratio_Intensity_36	Intensity_36_norm	Intensity_38_norm	Intensity_40_norm	Intensity_61_norm	Intensity_63_norm	Intensity_65_norm	S1_G1_mean	S2_G1_mean	S3_G1_mean	S1_G2_mean	S2_G2_mean	S3_G2_mean	S1_G1_identification_type	S2_G1_identification_type	S3_G1_identification_type	S1_G2_identification_type	S2_G2_identification_type	S3_G2_identification_type	S1_G1_mean_imputed	S2_G1_mean_imputed	S3_G1_mean_imputed	S1_G2_mean_imputed	S2_G2_mean_imputed	S3_G2_mean_imputed	S1_G1_mean_imputed_log	S2_G1_mean_imputed_log	S3_G1_mean_imputed_log	S1_G2_mean_imputed_log	S2_G2_mean_imputed_log	S3_G2_mean_imputed_log	mean_intensity_G2-G1	fc_G2-G1	log2_fc_G2-G1	pval_G2-G1	log10_pval_G2-G1	qval_G2-G1	log10_qval_G2-G1	significant_G2-G1
STI1_YEAST	STI1	6599	STI1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	189	30048106	30480944	30681802	37534900	37760344	36281208	1.01440483470073	1.02108938247223	1.2491602632126	1.25666303227232	1.20743743382694	30048106	30502319.9882756	31135976.436824	30915746.7715828	31944575.4078693	31320535.9737024	30048106	30502319.9882756	31135976.436824	30915746.7715828	31944575.4078693	31320535.9737024	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	30048106	30502319.9882756	31135976.436824	30915746.7715828	31944575.4078693	31320535.9737024	7.4778171026392	7.48433287278246	7.49326248992173	7.49017974136896	7.50439712007045	7.49582918532811	30977876.7630423	1.02720638679321	0.0387260777502695	0.128086269118041	0.892497424243494	0.164166022912134	0.784716722908912	FALSE
STM1_YEAST	STM1	6572	STM1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	147	24671888	24513156	24160236	29179746	28427152	27318054	0.993566280780782	0.979261741136309	1.18271232424531	1.15220821365596	1.10725429687424	24671888	24530346.8368472	24517873.4548938	24033996.0462158	24048861.9673317	23582899.8041781	24671888	24530346.8368472	24517873.4548938	24033996.0462158	24048861.9673317	23582899.8041781	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	24671888	24530346.8368472	24517873.4548938	24033996.0462158	24048861.9673317	23582899.8041781	7.39220238486096	7.38970368877972	7.389482799172	7.38082598539144	7.38109452964948	7.37259720582788	24230977.6849111	0.972133105585175	-0.0407742320640124	0.0136270589983064	1.86559786380044	0.0401755121482099	1.39603857824293	FALSE
SUB2_YEAS7	SUB2	6108	SUB2	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	47	4182958	4572703	4513036	4770886	5068999	4221368.5	1.09317449517781	1.07891018747977	1.14055316835598	1.2118216343554	1.0091826167033	4182958	4575909.79194567	4579841.25425679	3929556.31830882	4288282.45838846	3644187.48026538	4182958	4575909.79194567	4579841.25425679	3929556.31830882	4288282.45838846	3644187.48026538	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	4182958	4575909.79194567	4579841.25425679	3929556.31830882	4288282.45838846	3644187.48026538	6.62148350396389	6.66047745432378	6.66085042481716	6.59434351745229	6.63228338351293	6.56160071175603	4200122.55052752	0.889293425313882	-0.16926857527093	0.100707500520135	0.996938182741328	0.139342091512514	0.855917675030625	FALSE
SUCA_YEAST	LSC1	6382	LSC1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	37	5719384	6051398.5	5524529	7115211.5	6630215.5	6197717	1.05805074462565	0.965930771565609	1.24405206924382	1.15925342659279	1.08363365705118	5719384	6055642.28665525	5606307.11222734	5860467.9101384	5609043.68376977	5350312.98443334	5719384	6055642.28665525	5606307.11222734	5860467.9101384	5609043.68376977	5350312.98443334	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	5719384	6055642.28665525	5606307.11222734	5860467.9101384	5609043.68376977	5350312.98443334	6.75734925609948	6.78216021300456	6.74867688462876	6.7679322922431	6.74888882234974	6.72837918827104	5700192.99620402	0.967694721247498	-0.0473761027649144	0.399270879528981	0.398732363537334	0.349623221078425	0.4563997303531	FALSE
SUCB_YEAST	LSC2	6651	LSC2	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	37	4340206.5	4764592.5	4530714	4947886	4732590.5	4966878.5	1.09778014018457	1.04389364883906	1.14001165612742	1.09040675829595	1.14438759999092	4340206.5	4767933.86217756	4597780.93692114	4075342.96429882	4003686.88648111	4287765.08037601	4340206.5	4767933.86217756	4597780.93692114	4075342.96429882	4003686.88648111	4287765.08037601	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	4340206.5	4767933.86217756	4597780.93692114	4075342.96429882	4003686.88648111	4287765.08037601	6.63751039303256	6.67833022251017	6.662548275295	6.61016416307229	6.60246010557284	6.63223098305337	4345452.70504244	0.902295778684297	-0.14832765864308	0.0401258717115247	1.39657551968632	0.0780295595425235	1.10774084456199	FALSE
SUI1_YEAST	SUI1	6168	SUI1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	31	5193466.5	5792106	5059132	6279389.5	5605724.5	5700416	1.11526780812007	0.974133943099469	1.2090940607781	1.079380121158	1.09761293348094	5193466.5	5796167.94735789	5134020.96600397	5172040.30547933	4742342.62818131	4921007.16142276	5193466.5	5796167.94735789	5134020.96600397	5172040.30547933	4742342.62818131	4921007.16142276	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	5193466.5	5796167.94735789	5134020.96600397	5172040.30547933	4742342.62818131	4921007.16142276	6.71545733458743	6.76314096091819	6.71045763788456	6.71366190065906	6.67599292799582	6.6920539970528	5159840.91807421	0.920100914758395	-0.120135993242456	0.148489607554339	0.828303940553779	0.180118559836093	0.744441534159351	FALSE
SUMO1_HUMAN_UPS	SUMO1_HUMAN_UPS	6800		By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	64	2972329.5	2875068	2526974	26080136	25095252	26643222	0.967277685734371	0.850166174376024	8.77430850112681	8.44295761960442	8.96375115881332	2972329.5	2877084.25710344	2564380.11432533	21480991.832786	21230134.1823973	23000336.5132258	2972329.5	2877084.25710344	2564380.11432533	21480991.832786	21230134.1823973	23000336.5132258	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	2972329.5	2877084.25710344	2564380.11432533	21480991.832786	21230134.1823973	23000336.5132258	6.47309695182466	6.45895258064572	6.40898240045617	7.33205432998662	7.32695273907841	7.36173419013794	12354209.399973	7.80996819419948	2.96531667305815	2.30730085472453e-06	5.63689577304378	4.30430952553783e-05	4.36609650583617	TRUE
SVF1_YEAST	SVF1	6681	SVF1	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	13	1129833.62	1152766.5	1283585.62	1684218	1337536	1408902.88	1.02029757266384	1.13608375364153	1.49067789290958	1.18383448352334	1.24700031496673	1129833.62	1153574.92388571	1302586.19161176	1387211.82675701	1131531.52452054	1216265.82379762	1129833.62	1153574.92388571	1302586.19161176	1387211.82675701	1131531.52452054	1216265.82379762	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	1129833.62	1153574.92388571	1302586.19161176	1387211.82675701	1131531.52452054	1216265.82379762	6.05301449371704	6.06204580689648	6.11480647001601	6.14214278275138	6.05366665792362	6.08502850354838	1220167.31842877	1.04155456172387	0.0587384167829274	0.626493709938868	0.203083285009103	0.475035790774119	0.323273667953808	FALSE
SXM1_YEAST	SXM1	5998	SXM1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	11	1212852.62	1240054.62	1253254.25	1614060.88	1537527.5	1450833.25	1.02242811661651	1.03331124436207	1.33079720766073	1.2676952456103	1.19621562098782	1212852.62	1240924.25819159	1271805.83452529	1329426.6786377	1300720.75522995	1252463.12081088	1212852.62	1240924.25819159	1271805.83452529	1329426.6786377	1300720.75522995	1252463.12081088	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	1212852.62	1240924.25819159	1271805.83452529	1329426.6786377	1300720.75522995	1252463.12081088	6.08380803070214	6.09374527444531	6.10442081301772	6.12366438985025	6.11418407021287	6.09776494678349	1268032.21123257	1.04214853193989	0.0595609119943657	0.136801981464611	0.863907612170621	0.169478469272153	0.770885467196771	FALSE
SYA_YEAST	ALA1	5992	ALA1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	73	11461257	11754154	11628114	12818330	13120927	11712374	1.02555539937722	1.0145583507987	1.11840524996517	1.14480697885057	1.02191007495949	11461257	11762397.0733803	11800241.834189	10557860.6660623	11100069.4795749	10110959.6793044	11461257	11762397.0733803	11800241.834189	10557860.6660623	11100069.4795749	10110959.6793044	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	11461257	11762397.0733803	11800241.834189	10557860.6660623	11100069.4795749	10110959.6793044	7.05923225098449	7.07049583616679	7.07189090782965	7.02357592624236	7.04532569721022	7.00479237850359	11132130.9554185	0.907063277848418	-0.140724896444741	0.0261750199103826	1.58211297929703	0.058515230460814	1.23273108017089	FALSE
SYC_YEAST	YNL247W	6583	YNL247W	By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	5	2183138.5	1738274.12	1744850.62	1880824.25	1990777.88	1850879	0.79622713813164	0.799239544353233	0.861523100801896	0.91188803642096	0.847806495098685	2183138.5	1739493.15466011	1770679.17295398	1549147.22657719	1684162.46705745	1597811.24990299	2183138.5	1739493.15466011	1770679.17295398	1549147.22657719	1684162.46705745	1597811.24990299	By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	2183138.5	1739493.15466011	1770679.17295398	1549147.22657719	1684162.46705745	1597811.24990299	6.33908128856197	6.24042272402975	6.24813987906823	6.19009269384161	6.22638398451703	6.20352547462305	1754071.96185862	0.84856089713307	-0.236909896122007	0.106975298348726	0.970716493616876	0.142527415068797	0.846101591318984	FALSE
SYDC_YEAST	DPS1	6656	DPS1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	148	27842432	28038298	27508514	32940774	32069070	31730992	1.00703480213223	0.988006866641535	1.18311410440008	1.15180563249647	1.13966308690275	27842432	28057960.9844966	27915715.1107371	27131779.4224559	27129859.4333579	27392463.7905458	27842432	28057960.9844966	27915715.1107371	27131779.4224559	27129859.4333579	27392463.7905458	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	27842432	28057960.9844966	27915715.1107371	27131779.4224559	27129859.4333579	27392463.7905458	7.44470716765008	7.44805610698609	7.44584875755522	7.43347827765439	7.43344754357821	7.43763109623777	27578368.4569322	0.974205370566507	-0.0377021584465192	0.00262584857338994	2.58073032228209	0.0142058407820396	1.84753305717552	FALSE
SYEC_YEAST	GUS1	6775	GUS1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	243	25290996	24818724	24662988	29846818	30671994	29966482	0.981326476822028	0.97516871221679	1.18013612433453	1.21276338820345	1.18486761059153	25290996	24836129.1287007	25028067.5571035	24583432.1451641	25947958.1341397	25869212.4442578	25290996	24836129.1287007	25028067.5571035	24583432.1451641	25947958.1341397	25869212.4442578	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	25290996	24836129.1287007	25028067.5571035	24583432.1451641	25947958.1341397	25869212.4442578	7.40296593289468	7.39508390917589	7.39842731857805	7.3906425155582	7.41410318854419	7.41278320736674	25259299.2348943	1.0165711774962	0.0237112322271695	0.427008923905041	0.369563048716853	0.369028478965858	0.432940116820713	FALSE
SYFA_YEAST	FRS2	6546	FRS2	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	107	10322791	10382991	10487366	12647935	12658339	12354180	1.00583175615974	1.01594287823903	1.22524373495501	1.22625160191657	1.19678679922901	10322791	10390272.4901625	10642607.6493274	10417514.2505625	10708728.3082981	10665012.5628561	10322791	10390272.4901625	10642607.6493274	10417514.2505625	10708728.3082981	10665012.5628561	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	10322791	10390272.4901625	10642607.6493274	10417514.2505625	10708728.3082981	10665012.5628561	7.0137971345027	7.01662693729945	7.02704805173359	7.01776410321969	7.02973790019876	7.02796137136312	10524487.7102011	1.01389171293094	0.0199035758521775	0.336125646323298	0.473498349679398	0.310853368727716	0.507444421807389	FALSE
SYFB_YEAST	FRS1	6798	FRS1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	68	10291859	10234024	10461635	11822228	11016477	10914717	0.994380509876787	1.01649614515706	1.14869704297348	1.07040691093805	1.06051948438081	10291859	10241201.0210606	10616495.7602768	9737417.89971243	9319742.43284324	9422365.0557964	10291859	10241201.0210606	10616495.7602768	9737417.89971243	9319742.43284324	9422365.0557964	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	10291859	10241201.0210606	10616495.7602768	9737417.89971243	9319742.43284324	9422365.0557964	7.01249382768003	7.01035089084229	7.02598119065192	6.98844380897565	6.96940391004276	6.97415992633468	9938180.19494826	0.914283516216784	-0.129286485386952	0.00663885735938976	2.17790666238116	0.0256544416530704	1.59083743295283	FALSE
SYG_YEAST	GRS1	6805	GRS1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	102	15689042	15369813	14843982	17469352	17051690	17304158	0.979652741066026	0.946136927927148	1.11347474243488	1.08685348665648	1.10294548258587	15689042	15380591.6997176	15063713.4605275	14388690.5971681	14425424.6475247	14938187.9217922	15689042	15380591.6997176	15063713.4605275	14388690.5971681	14425424.6475247	14938187.9217922	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	15689042	15380591.6997176	15063713.4605275	14388690.5971681	14425424.6475247	14938187.9217922	7.19559642562544	7.18697304333143	7.17793204600919	7.15802127397144	7.15912860653226	7.17429791854387	14980941.7211217	0.94838779017075	-0.0764510056371371	0.0346915985643492	1.459775687714	0.071091495542852	1.14818234947726	FALSE
SYH_YEAST	HTS1	6119	HTS1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	35	2066365.62	2211102.25	2012437.38	2455636.5	2871678.25	2549306.5	1.07004405638534	0.973901888669634	1.18838431893771	1.38972417185299	1.23371511572091	2066365.62	2212652.87440888	2042226.94756533	2022593.27178322	2429388.4188201	2200743.86556377	2066365.62	2212652.87440888	2042226.94756533	2022593.27178322	2429388.4188201	2200743.86556377	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	2066365.62	2212652.87440888	2042226.94756533	2022593.27178322	2429388.4188201	2200743.86556377	6.31520716747396	6.34491328624832	6.31010400249067	6.30590855821349	6.38549695682419	6.34256949996123	2162328.49969022	1.05243905132868	0.0737366866010166	0.450386579364569	0.346414559086438	0.383956493751963	0.415717982908206	FALSE
SYHC_HUMAN_UPS	SYHC_HUMAN_UPS	6118		By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	147	3016201.25	5659092.5	4769639.5	60877356	74697840	78898000	1.87623173354232	1.58133993877232	20.1834529443286	24.7655357877728	26.1580688622817	3016201.25	5663061.16628968	4840243.18663373	50141839.2541208	63193036.1303105	68110401.595591	3016201.25	5663061.16628968	4840243.18663373	50141839.2541208	63193036.1303105	68110401.595591	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	3016201.25	5663061.16628968	4840243.18663373	50141839.2541208	63193036.1303105	68110401.595591	6.4794603155958	6.75305125243328	6.68486718229728	7.70020026028166	7.8006692216872	7.83321344099667	32494130.430491	13.420999429209	3.74642020441919	0.00023906553562814	3.62148302850723	0.00253596970146713	2.5958559394986	TRUE
SYIC_YEAST	ILS1	6768	ILS1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	190	20304328	19904426	19175808	24630366	23164604	23285444	0.980304593188211	0.94441973159614	1.21305989540752	1.14087026174912	1.14682170224988	20304328	19918384.7795184	19459662.3120461	20286883.8906565	19596840.5179632	20101662.1735867	20304328	19918384.7795184	19459662.3120461	20286883.8906565	19596840.5179632	20101662.1735867	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	20304328	19918384.7795184	19459662.3120461	20286883.8906565	19596840.5179632	20101662.1735867	7.30758862048347	7.29925411773308	7.28913529958663	7.30721534358223	7.29218605828404	7.30323197000609	19944626.9456285	1.00507706823291	0.00730612995595514	0.766409493045604	0.115539124556092	0.540241215335883	0.267412286290476	FALSE
SYKC_YEAST	KRS1	6452	KRS1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	80	12038974	11686006	10907247	13625476	14191434	13528842	0.970681222502848	0.905994730115706	1.13178049890298	1.17879098335124	1.12375373516049	12038974	11694201.2818536	11068704.0344834	11222669.1867643	12005699.2478352	11679064.8906601	12038974	11694201.2818536	11068704.0344834	11222669.1867643	12005699.2478352	11679064.8906601	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	12038974	11694201.2818536	11068704.0344834	11222669.1867643	12005699.2478352	11679064.8906601	7.08058947652936	7.06797056468906	7.04409677502321	7.05009616130687	7.07938745973936	7.0674080714507	11618218.7735994	1.00303299738394	0.00436906794322997	0.922705600142308	0.0349368435336788	0.610995997156657	0.213961634959525	FALSE
SYLC_YEAST	CDC60	6582	CDC60	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	161	21379300	21243860	20154184	23317586	22815510	22464920	0.993664900160435	0.942696159369109	1.09066180838475	1.06717759702142	1.0507790245705	21379300	21258758.1114984	20452520.9480009	19205608.2232963	19301513.2400276	19393327.1187207	21379300	21258758.1114984	20452520.9480009	19205608.2232963	19301513.2400276	19393327.1187207	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	21379300	21258758.1114984	20452520.9480009	19205608.2232963	19301513.2400276	19393327.1187207	7.32999348145676	7.32753789042826	7.3107468461492	7.28342806541104	7.2855913590612	7.28765232302126	20165171.2735906	0.917735253744303	-0.123850066734846	0.00381260826421978	2.41877781508499	0.0180808882872988	1.74278023709098	FALSE
SYMC_YEAST	MES1	6730	MES1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	28	2636421	2694596	2782707	3699254	3399482.75	3052601.25	1.02206589918681	1.05548658579187	1.40313478006737	1.28943091789968	1.15785803936473	2636421	2696485.69385277	2823898.66092563	3046903.01313617	2875901.58222938	2635223.9226432	2636421	2696485.69385277	2823898.66092563	3046903.01313617	2875901.58222938	2635223.9226432	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	2636421	2696485.69385277	2823898.66092563	3046903.01313617	2875901.58222938	2635223.9226432	6.42101476228683	6.4307981204902	6.45084910746812	6.48385863028761	6.45877401974073	6.42081752438214	2785805.64546453	1.04918876272992	0.0692742609040288	0.375104504976591	0.425847719974242	0.334870523419696	0.475123079033958	FALSE
SYNC_YEAST	DED81	6216	DED81	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	154	16997012	16388330	15211787	19428030	18747592	18402736	0.96418888213999	0.894968303840699	1.14302619778112	1.10299339672173	1.08270418353532	16997012	16399822.9757404	15436962.978706	16001962.32708	15860127.3960843	15886559.0942437	16997012	16399822.9757404	15436962.978706	16001962.32708	15860127.3960843	15886559.0942437	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	16997012	16399822.9757404	15436962.978706	16001962.32708	15860127.3960843	15886559.0942437	7.23037258102723	7.21483916017733	7.18856186262374	7.20417324362879	7.20030667145537	7.20102984256892	16097074.4619757	0.977778727387728	-0.0324200765591836	0.485052845899502	0.314210942980674	0.403093071630769	0.394594666442296	FALSE
SYQ_YEAST	GLN4	6680	GLN4	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	15	2447454.25	2386580	2353098.75	3062679.25	3492525	2859467.25	0.975127522812735	0.961447491817263	1.25137344242492	1.42700318095834	1.16834349406123	2447454.25	2388253.68524081	2387931.03591243	2522586.07683999	2954613.6609976	2468496.82814444	2447454.25	2388253.68524081	2387931.03591243	2522586.07683999	2954613.6609976	2468496.82814444	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	2447454.25	2388253.68524081	2387931.03591243	2522586.07683999	2954613.6609976	2468496.82814444	6.38871458233084	6.37808045656477	6.37802178009755	6.40184599435744	6.47050070150627	6.39243257351615	2528222.58952254	1.09995759723212	0.137447909711716	0.183003011365073	0.737541763775178	0.205830829830571	0.68648957504244	FALSE
SYRC_YEAST	YDR341C	6151	YDR341C	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	97	10947891	10391729	10037436	11494286	11636758	11550873	0.949199165391764	0.91683740731434	1.04990869931021	1.06292234732699	1.05507745738426	10947891	10399016.6180366	10186017.4569319	9467307.36717427	9844489.06064325	9971540.45488693	10947891	10399016.6180366	10186017.4569319	9467307.36717427	9844489.06064325	9971540.45488693	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	10947891	10399016.6180366	10186017.4569319	9467307.36717427	9844489.06064325	9971540.45488693	7.03933046481279	7.01699227222638	7.00800441614045	6.97622647722309	6.99319318071776	6.99876225554117	10136043.6596122	0.928659070260188	-0.106779043940761	0.0496897821825119	1.3037329070005	0.0882504333840169	1.05428315318292	FALSE
SYSC_YEAST	SES1	6326	SES1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	154	16063026	15400259	16481264	18364166	16724393	18032458	0.958739592403075	1.02603731077818	1.14325694299443	1.04117325091798	1.12260653752288	16063026	15411059.0512	16725231.7042225	15125707.1612635	14148537.2415924	15566908.617907	16063026	15411059.0512	16725231.7042225	15125707.1612635	14148537.2415924	15566908.617907	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	16063026	15411059.0512	16725231.7042225	15125707.1612635	14148537.2415924	15566908.617907	7.2058273623194	7.18783248455153	7.22337214301195	7.17971568805543	7.15071154228134	7.1922023759924	15506744.9626976	0.930327565602231	-0.104189320533786	0.120780196252421	0.918004269053962	0.156320780317129	0.805983285722428	FALSE
SYTC_YEAST	THS1	6479	THS1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	90	12631730	12908375	11680089	13757023	12735423	13638117	1.02190080060293	0.92466265507575	1.08908463052963	1.00820893100153	1.07967135143009	12631730	12917427.5172927	11852986.2060908	11331018.3162561	10773939.9930947	11773398.8932249	12631730	12917427.5172927	11852986.2060908	11331018.3162561	10773939.9930947	11773398.8932249	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	12631730	12917427.5172927	11852986.2060908	11331018.3162561	10773939.9930947	11773398.8932249	7.1014628341659	7.11117603329661	7.07382777899133	7.05426894157194	7.03237455235525	7.07090185855109	11880083.4876598	0.905786509274207	-0.142757042746124	0.0529910637679024	1.27579736216348	0.0910162630638898	1.04088099968052	FALSE
SYUG_HUMAN_UPS	SYUG_HUMAN_UPS	6759		By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	122	4400204	4440586	4497400.5	48597552	48490816	47990516	1.00917730177964	1.02208908950585	11.0443861239161	11.0201290667433	10.9064297928005	4400204	4443700.13958415	4563974.30616887	40027537.3412698	41022362.727975	41428848.862324	4400204	4443700.13958415	4563974.30616887	40027537.3412698	41022362.727975	41428848.862324	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	4400204	4443700.13958415	4563974.30616887	40027537.3412698	41022362.727975	41428848.862324	6.64347281149086	6.64774474511183	6.65934319080304	7.60235887134424	7.61302067041974	7.61730286620474	22647771.2295536	9.13483437570723	3.19137857148966	1.25519108743202e-08	7.90129015314709	3.2708901989231e-06	5.48533403453665	TRUE
SYV_YEAST	VAS1	6249	VAS1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	237	24277000	24426640	23906076	29833442	29038262	27632660	1.00616385879639	0.984721176422128	1.22887679696832	1.19612233801541	1.13822383325782	24277000	24443770.1640215	24259951.1929881	24572414.9577248	24565850.0932212	23854490.2247766	24277000	24443770.1640215	24259951.1929881	24572414.9577248	24565850.0932212	23854490.2247766	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	24277000	24443770.1640215	24259951.1929881	24572414.9577248	24565850.0932212	23854490.2247766	7.38519501831988	7.38816819155219	7.38488992280272	7.39044784069964	7.39033179734962	7.37757014003424	24328912.772122	1.00016489174797	0.000237868896315088	0.994508123310917	0.00239166513411806	0.644353041992038	0.190876116835727	FALSE
SYWC_YEAST	WRS1	6271	WRS1	By MS/MS	By MS/MS	By MS/MS	By matching	By matching	By matching	4	1245413	101759.52	2030471.75	1927357.38	2450005.5	638659.5	0.0817074496572623	1.63036016967865	1.5475648479661	1.967223322705	0.512809405394034	1245413	101830.882957343	2060528.27547863	1587474.39578689	2072660.8169789	551336.59950619	1245413	101830.882957343	2060528.27547863	1587474.39578689	2072660.8169789	551336.59950619	By MS/MS	By MS/MS	By MS/MS	By matching	By matching	By matching	1245413	101830.882957343	2060528.27547863	1587474.39578689	2072660.8169789	551336.59950619	6.09531339470704	5.00787950947356	6.3139785784821	6.20070672932896	6.31652823727633	5.7414168233082	1269873.99511799	1.23584313048818	0.305495628978862	0.558822659267745	0.252725992329814	0.443288942322361	0.353313101879724	FALSE
SYYC_YEAST	TYS1	6584	TYS1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	32	9647400	9360399	9603445	11614712	10775585	10926236	0.970250948442067	0.995443850156519	1.20392147106993	1.11694187034849	1.1325575802807	9647400	9366963.35638209	9745602.20525299	9566496.64756971	9115952.11093429	9432309.08119603	9647400	9366963.35638209	9745602.20525299	9566496.64756971	9115952.11093429	9432309.08119603	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	9647400	9366963.35638209	9745602.20525299	9566496.64756971	9115952.11093429	9432309.08119603	6.98441028559293	6.97159882127071	6.98880868043032	6.98075292365073	6.95980203502396	6.97461802343336	9479120.56688918	0.977565768618453	-0.0327343276409644	0.288569710298025	0.539749256543948	0.279616249528567	0.553437593743489	FALSE
